idDriver,idBike,unlock_date,lock_date,distance,trip_duration_category,station_unlock_count,travel_direction,lock_unlock_time_gap_hours
3245,1390,1,1,3269,1,65,1,1
14251,2638,20,21,6596,0,69,0,0
14802,316,25,26,15151,0,151,1,0
1302,1444,28,29,18243,1,190,0,1
2009,1943,6,6,1997,1,60,1,1
6899,890,19,20,2518,0,24,1,0
8154,2773,6,6,8464,0,49,0,0
10939,82,24,25,2361,0,118,1,0
12552,801,13,15,4486,2,152,1,1
11656,2507,11,11,3659,0,142,0,1
1955,107,3,3,4723,0,32,0,0
4358,1006,11,11,24,1,58,2,0
6039,557,11,11,10959,2,119,0,0
3902,1994,24,25,7996,1,115,0,0
9148,3072,20,21,1978,0,50,0,1
7859,2878,17,18,5239,0,5,0,0
13346,892,15,16,7518,0,36,0,0
7191,964,11,11,6665,0,10,1,1
4401,2971,9,9,10896,0,12,0,0
10134,2831,18,19,8651,0,25,1,1
5699,920,6,6,24,2,158,2,1
3841,893,2,2,893,0,145,1,0
9084,2799,7,7,199,0,12,0,0
11600,550,18,19,14687,1,57,1,0
14567,2105,18,19,10928,0,16,1,0
6635,2886,8,8,5588,0,99,0,1
11272,1565,10,10,11514,1,4,1,0
3328,2341,11,11,9117,0,35,0,1
11831,609,12,13,12113,1,125,0,0
12864,546,14,15,13069,1,134,0,1
9309,2663,9,9,9754,0,8,0,0
1790,2770,8,8,8014,1,78,1,1
12816,1282,26,27,17423,1,180,1,0
7695,2160,6,6,7969,1,77,0,0
5475,232,4,4,1289,0,91,1,0
10722,2560,9,9,3916,2,15,1,1
10403,736,9,9,10641,0,127,0,0
5985,2452,19,20,15180,1,29,1,0
4224,1667,6,6,6068,1,102,1,0
438,1928,29,30,420,0,135,0,0
6533,1704,20,21,7407,0,91,1,0
12275,858,24,25,6991,1,57,1,1
5280,2053,8,8,2319,1,25,1,0
13249,460,15,16,10158,0,7,1,1
5357,2856,14,15,5562,0,91,1,0
18065,1244,28,29,9159,1,113,1,0
1920,297,0,0,1909,1,110,0,0
5406,620,9,9,10616,1,76,1,0
4694,1768,15,16,12527,0,106,0,0
10131,281,8,8,10416,1,60,1,0
5303,381,17,18,7662,1,113,0,0
16013,2487,28,29,10462,1,44,0,1
8583,2042,12,13,12190,1,95,0,0
2140,1174,22,23,5535,0,115,1,0
3924,1522,3,3,4705,1,3,1,0
6236,923,5,5,6349,0,78,1,1
11338,1942,28,29,6630,0,142,1,1
465,2732,23,24,24,2,67,2,10
7354,1492,5,5,7599,1,18,0,0
10382,551,28,29,6019,1,6,1,1
7534,504,16,17,1829,0,21,0,0
8864,2532,17,18,9112,0,78,1,1
16466,942,23,24,5118,0,4,0,0
5797,506,15,16,586,0,73,1,0
12695,1905,14,15,369,0,48,0,0
9929,2228,8,8,9939,0,111,1,0
13451,1349,16,17,3084,0,29,1,0
2392,213,4,4,16,0,16,0,0
7436,1012,5,5,7702,1,32,0,0
4976,2167,20,21,5031,0,167,1,1
12524,1405,13,14,12786,0,20,0,0
1119,1430,13,14,8645,0,94,1,0
7001,2968,10,10,10882,0,7,1,0
13291,1876,15,16,13447,1,46,0,0
2419,1029,1,1,2411,2,150,1,1
4363,117,14,15,5931,0,35,0,0
1720,2912,27,28,8362,0,110,0,0
18346,1208,29,30,38,2,34,1,1
7149,2751,15,16,10005,0,73,0,0
3597,1135,19,20,11808,0,58,0,0
7830,1498,20,21,8123,1,36,1,0
3302,111,2,2,3325,1,11,0,0
9688,1740,8,8,1566,1,127,1,1
6257,676,28,29,18218,0,166,1,0
318,1057,6,6,79,0,3,1,0
964,1859,6,6,944,0,179,1,0
1538,2244,12,13,1464,1,43,0,1
11574,1829,11,11,11803,2,167,0,1
3074,733,6,6,3087,0,87,0,0
7965,1276,6,6,1101,1,44,1,1
7532,356,29,30,18510,0,157,1,0
64,3142,28,29,3238,0,117,0,0
1201,947,0,0,1187,1,46,0,1
1356,2933,16,17,8467,1,34,1,0
493,837,26,27,14873,1,71,0,0
3901,1929,2,3,24,1,179,2,21
7047,2631,7,7,8538,1,40,0,1
4897,1096,3,3,4945,0,49,0,0
522,532,18,19,503,0,85,0,0
8313,2174,6,6,3359,0,99,0,0
6010,2684,17,18,13816,0,167,0,0
13551,921,16,17,2640,0,104,1,0
12768,1667,17,18,10736,0,99,0,0
1076,1224,8,8,10128,0,0,0,0
322,584,25,26,17167,0,121,1,0
14464,2053,18,19,9537,0,78,1,1
1789,1253,0,0,1778,1,187,1,0
9037,1191,28,29,1317,0,91,1,0
5956,1253,4,4,1326,0,140,1,0
9169,1732,7,7,9531,0,55,1,1
218,2394,11,11,1976,0,95,1,0
3705,1360,20,21,6165,0,8,0,0
1731,1147,26,27,6858,1,117,1,0
894,1858,28,29,869,1,7,1,0
10838,2419,22,23,24,1,105,2,0
14036,752,25,26,9956,0,77,1,0
11918,1502,22,23,24,0,31,2,1
4327,1223,28,29,1323,0,97,1,0
9310,235,28,29,3433,0,73,1,0
4976,2288,3,3,24,2,167,2,3
12173,477,27,28,6140,0,62,0,0
7291,1638,22,23,10326,0,82,1,0
1114,1991,19,20,1098,0,37,0,1
2135,376,1,1,2130,1,92,1,1
8756,2257,9,10,8052,2,3,1,8
12349,1632,16,17,4219,1,19,1,0
2524,137,3,3,3731,0,145,1,1
4271,748,24,25,6991,1,15,0,0
12851,2368,14,15,2802,0,94,1,0
1653,1106,5,5,6743,0,183,1,0
3231,1401,1,1,3248,2,80,0,14
12471,704,13,14,9307,0,24,1,0
148,173,0,0,147,0,161,0,0
2888,817,1,1,2330,0,145,0,0
5479,1582,4,4,5533,0,170,1,1
172,2304,4,4,6314,1,157,1,0
207,658,27,28,9359,0,12,0,0
4769,1976,19,20,4811,0,87,1,0
9217,1873,7,7,24,0,50,2,0
568,507,0,0,545,2,16,0,4
4527,2460,17,18,14311,0,30,1,0
1472,1077,4,4,34,0,18,0,1
11671,346,14,15,11917,0,30,1,0
3798,1130,2,2,3798,1,70,0,0
4765,2254,28,29,16761,1,159,0,0
16605,2375,24,25,9440,1,42,0,0
15922,332,22,23,15549,0,176,1,0
3017,1285,7,7,6830,1,16,1,0
612,149,15,16,13234,0,46,0,0
2474,1674,1,1,3026,1,71,0,0
10956,275,23,24,15591,0,71,0,0
3545,435,2,2,3556,0,13,0,1
5050,1583,3,3,4627,1,95,0,1
8903,2844,16,17,3366,0,30,1,0
1107,2494,7,7,9084,1,7,0,0
16437,3048,23,24,16472,0,13,1,0
5079,1471,11,11,2161,0,176,1,0
9381,2007,7,7,9747,2,90,0,1
671,2372,24,25,16854,0,81,1,1
4713,1056,29,30,10111,0,167,0,0
6317,1898,24,25,10558,1,97,0,0
829,705,0,0,809,0,46,1,0
3274,1496,27,28,17733,1,22,1,0
16545,1365,26,27,8749,0,53,1,0
7247,141,24,25,5063,0,12,0,0
178,176,22,23,15935,0,113,1,0
1860,276,14,15,13033,1,39,0,1
8177,1429,11,11,3477,0,94,0,0
7133,2093,5,5,7341,1,30,0,0
4301,2056,6,6,4177,1,104,0,1
18588,2457,29,30,18077,1,53,0,0
3545,721,8,8,3883,0,13,0,0
4787,438,3,3,4833,0,92,1,0
6431,888,4,4,4293,1,62,1,0
4648,70,3,3,4678,1,109,1,1
18636,2229,29,30,2515,1,178,0,0
12643,2803,24,25,15371,0,76,1,0
2707,1632,1,1,2700,1,98,1,0
11325,1749,14,15,10822,0,33,1,1
8906,622,26,27,12187,0,5,0,0
5322,312,16,17,10346,0,26,1,0
11605,825,11,11,11834,0,56,1,0
747,2125,29,30,15526,0,17,1,0
7367,515,22,23,12352,1,186,0,0
12437,1937,14,15,13003,2,15,0,0
2266,609,2,3,1642,0,94,1,10
1629,155,3,3,1618,1,183,0,0
9862,2300,13,14,5319,0,44,0,0
3089,1365,25,26,3103,0,56,1,0
3729,3152,23,24,9706,0,53,0,0
6856,1030,5,5,2229,0,142,1,0
5583,61,24,25,5646,0,64,1,0
4733,569,11,11,6219,0,96,0,1
16430,271,23,24,1595,0,122,0,1
12241,540,19,20,24,0,115,2,0
733,2242,13,14,3571,0,90,1,0
10626,806,9,9,3403,0,64,1,0
5107,818,24,25,5147,0,170,1,0
2962,2821,23,24,15993,0,119,1,0
454,504,28,29,6030,0,78,0,0
12813,2046,14,15,13025,1,143,1,0
1368,1464,28,29,9941,0,25,1,0
17870,2833,29,30,488,0,104,0,0
11415,860,18,19,3017,0,176,1,0
5722,1384,19,20,3181,0,157,0,1
5336,2290,5,5,6575,1,88,1,0
1585,237,21,22,8263,0,78,1,1
1294,1065,0,0,131,0,111,1,1
10730,2946,9,9,10924,1,92,1,1
11788,2965,12,13,12060,1,70,0,1
8337,1232,6,6,115,0,46,0,0
3733,2438,4,4,6053,0,53,1,1
1847,1279,13,14,98,1,77,1,0
16730,491,24,25,1930,0,69,0,0
969,2366,4,4,950,0,127,1,0
9399,1608,22,23,13109,1,105,0,0
13262,837,23,24,581,0,116,0,0
1304,1073,28,29,5800,0,117,1,0
12999,2398,17,18,157,0,13,1,0
15180,1644,23,24,1179,0,104,0,1
6039,239,16,17,13766,2,106,1,1
626,125,0,0,607,0,113,0,0
6406,1675,17,18,8762,0,38,1,0
8200,2779,6,6,2393,0,28,1,0
7370,3137,24,25,16775,0,133,0,0
5792,637,19,20,12809,1,89,0,1
10873,1223,12,13,7407,0,58,0,0
5502,2243,4,4,5561,1,1,1,0
14424,2949,18,19,5053,1,178,1,1
1025,2362,19,20,1834,0,13,1,0
6992,2977,29,31,1127,1,56,0,7
9093,1365,11,11,1305,1,115,0,0
7649,2203,6,6,7925,1,62,0,0
374,1653,26,27,359,0,20,1,0
14114,1310,27,28,14166,0,109,1,0
16561,1962,24,25,3212,0,64,1,0
11036,1988,10,10,1162,0,133,1,0
2139,1216,1,1,2696,0,71,0,0
15429,1518,22,23,4830,0,145,0,0
10433,1979,29,30,13308,0,56,1,0
231,224,0,0,223,0,91,1,0
4390,482,25,26,1965,1,144,1,1
2326,2149,6,6,2418,0,79,0,0
3741,556,28,29,18292,0,46,0,0
2893,1026,3,3,2890,0,169,1,0
8041,1159,6,6,8355,0,144,0,0
7781,714,19,20,24,2,121,2,4
1029,236,7,7,3115,1,102,1,1
2678,1340,17,18,2672,0,122,1,0
5688,173,17,18,14274,1,74,1,0
44,44,0,0,44,1,40,0,1
7007,249,5,5,24,0,98,2,0
253,169,0,1,244,1,87,1,7
5252,2554,27,28,5307,0,36,0,0
18075,1163,28,29,14777,1,6,1,4
2391,511,1,1,24,0,159,2,0
16771,86,24,25,1351,0,16,1,0
540,466,13,14,8661,1,38,0,0
14958,3091,26,27,246,0,182,1,0
4926,492,5,5,7692,2,159,0,1
6442,2142,27,28,6583,0,46,0,0
5413,2886,24,25,2535,0,40,0,0
12580,2971,24,25,12027,1,64,0,0
16363,980,23,24,2025,0,58,0,0
3159,1790,15,16,3337,0,10,0,0
13234,2787,23,24,16176,1,116,1,1
7876,2531,24,26,16623,1,91,0,1
5429,1326,11,11,1224,0,2,0,1
2548,237,20,21,3978,0,23,0,0
869,47,17,18,4864,1,57,1,0
1731,1233,0,0,1718,0,165,0,1
3395,1198,2,2,1132,0,93,1,0
3178,1811,1,1,3194,0,35,1,0
5236,1289,3,3,1664,0,36,0,0
14985,2307,27,28,15066,1,97,1,0
2153,1420,1,1,431,1,62,1,0
7140,1711,27,28,2543,0,108,0,0
17271,1839,25,26,17299,0,176,0,1
3733,2301,23,24,16527,1,53,1,0
1932,1036,3,3,4878,1,177,1,1
8787,2004,10,10,9180,0,7,0,0
474,1855,8,8,457,0,159,0,0
1929,1325,0,0,1919,0,95,0,0
11347,584,24,25,15384,1,20,0,1
3387,987,2,2,3410,1,174,0,0
14573,144,25,26,7068,0,71,1,1
7262,1867,15,16,10556,1,73,1,0
3120,2251,26,27,6001,1,174,0,1
10091,2088,8,8,7899,0,134,1,1
13913,2018,17,18,13970,1,98,1,1
2751,1858,6,6,8615,1,187,0,0
1261,1522,18,19,4084,2,136,1,0
13825,279,28,30,24,0,99,2,14
12030,2633,12,13,893,0,145,1,0
1300,276,17,18,2480,1,21,0,1
4421,405,18,19,705,0,92,0,0
3310,1880,7,7,9619,1,157,0,0
4106,2757,28,29,10561,1,111,1,0
12287,2539,13,14,569,0,97,0,0
7088,2531,20,21,15283,0,9,1,1
9622,2171,8,8,10415,0,77,1,0
6163,817,28,29,11973,1,155,1,1
8046,1381,25,26,15630,1,173,1,0
4140,2350,3,3,5407,0,169,0,0
4297,120,18,19,14540,1,62,0,1
327,2346,7,7,9075,2,78,1,1
36,168,24,25,36,1,163,1,0
14471,35,23,24,24,1,11,2,0
3984,886,2,2,3971,0,127,0,0
15127,178,19,20,1117,0,91,0,1
2170,1257,6,6,8463,1,90,0,0
8894,1745,7,7,9262,0,136,1,0
11697,948,17,18,14277,0,92,0,0
8298,2228,6,6,8613,0,59,0,0
14487,3097,20,21,1106,2,92,0,1
5872,711,15,16,8978,0,94,1,0
6861,1217,5,5,7045,0,68,0,0
2987,1570,1,1,2994,1,62,1,0
5006,1163,27,28,5055,0,68,0,0
5797,1587,13,14,12673,0,181,0,1
7048,2720,6,6,7246,2,99,0,0
5336,2222,20,21,6575,1,88,1,1
11858,1912,18,19,14583,1,185,0,1
4527,2405,4,4,5784,0,94,0,1
9730,730,17,18,13535,0,83,1,0
2655,2708,16,17,24,2,144,2,4
15414,763,20,21,15523,1,9,1,1
14466,1454,29,30,5478,0,93,1,0
13102,1203,16,17,5436,0,42,0,0
5359,1940,29,30,16075,1,8,1,0
4319,1563,26,27,4332,0,157,1,0
6492,1588,8,8,10161,0,74,0,0
15235,1737,20,21,222,0,115,0,0
13363,2390,15,16,1939,0,16,1,0
509,457,0,0,491,0,58,1,0
6881,2670,25,26,7072,0,104,0,0
10228,253,9,9,24,2,79,2,0
15510,406,26,27,10923,1,104,0,1
10231,1406,9,9,7657,0,104,0,1
366,3183,26,27,351,0,55,1,0
15633,1454,29,30,15518,1,67,0,0
6767,2936,12,13,9426,0,143,0,0
4505,354,5,5,4527,1,138,1,0
7490,1836,18,19,21,0,21,1,0
3537,883,17,18,13967,1,188,1,1
11547,835,11,11,11174,1,42,0,0
2502,2123,23,24,211,1,121,0,0
11825,2388,12,13,12108,0,150,1,0
11367,1732,18,19,14165,0,129,0,0
6610,205,27,28,5870,0,143,1,0
2113,98,26,27,2106,0,33,1,0
324,506,6,6,8192,1,13,0,0
3121,1611,5,5,6894,0,124,1,0
12865,639,28,29,13071,0,37,0,0
11313,231,10,10,1246,0,129,0,0
4100,2097,29,30,2616,0,158,1,0
4105,786,22,24,24,0,150,2,21
7468,2028,5,5,24,2,114,2,1
13218,3068,15,16,13385,1,142,0,1
6202,1792,4,4,6315,0,115,1,0
12869,1544,15,16,13387,2,92,1,15
17996,686,28,29,10742,0,87,1,0
205,467,11,11,6278,0,112,0,0
6454,1915,27,28,7652,0,97,0,0
6438,400,7,7,9544,0,129,0,1
15641,1075,20,21,1012,0,104,1,0
3733,127,21,22,6053,0,53,1,0
5027,1496,29,30,18476,0,74,1,0
2699,228,1,1,3280,0,67,0,0
8219,1341,6,6,8537,0,54,1,0
17812,2053,27,28,3199,1,115,0,0
17511,3068,26,27,634,1,72,0,0
3421,1379,4,4,3763,0,136,0,0
299,1063,24,25,799,1,54,1,0
361,1516,9,9,346,0,82,0,1
10867,1918,10,10,1201,0,141,0,0
15162,55,19,20,13103,1,95,1,0
5180,1860,17,18,12480,1,13,1,0
3052,2138,25,26,17113,1,74,1,0
14467,3151,25,26,14061,0,92,0,0
9311,1433,7,7,8292,0,47,0,0
13979,338,29,30,598,0,38,0,1
850,333,29,30,3037,0,27,1,0
7369,2421,6,6,1777,1,33,1,0
2309,1097,7,7,2306,0,150,1,0
14529,1937,18,19,4296,0,119,1,0
5109,2091,18,19,14833,1,145,0,0
2915,2228,11,11,11720,1,31,1,0
11896,1550,12,13,12172,0,76,1,0
5801,2306,26,27,13555,0,110,0,1
493,1580,19,20,6745,0,8,1,1
3073,1520,7,7,9474,1,7,0,0
7908,2689,6,6,8200,0,82,0,0
9145,3196,29,30,9586,0,161,1,0
1521,561,8,8,3769,0,175,0,0
12120,1216,12,14,11311,0,57,1,24
123,592,12,13,2037,1,57,1,0
16489,1893,23,24,10582,1,107,1,0
11453,655,11,11,11687,0,149,0,0
950,442,0,0,929,1,137,0,0
12006,565,12,13,12282,1,123,1,1
10181,2508,11,11,10457,1,179,1,0
7858,464,15,17,13512,0,123,1,1
2569,1547,1,1,2570,0,98,1,0
15563,2683,20,21,2800,2,186,0,1
2700,2722,28,29,11475,0,80,1,0
9637,249,8,8,10043,1,42,0,1
2213,676,27,28,9274,0,75,0,0
5761,363,28,29,5213,1,36,1,1
1349,2036,22,23,3703,0,56,0,0
13900,1603,17,18,3613,0,13,0,0
7675,2368,26,27,3921,0,52,0,0
8101,61,6,6,8409,1,122,1,1
8922,247,7,7,9296,1,32,1,0
1343,1496,1,1,3180,1,55,0,1
12713,2179,16,17,13753,1,142,0,0
3920,273,2,2,3909,0,2,0,0
17698,470,27,28,11596,1,94,1,1
1745,1238,0,0,1734,1,1,1,0
2292,469,11,11,11686,1,10,0,0
5577,1228,4,4,5638,1,159,0,0
8887,2272,21,22,11706,0,19,0,1
8031,2051,6,6,7150,0,94,1,0
5035,1439,5,5,5082,0,20,1,0
13011,1549,23,24,16379,1,113,1,1
8374,2737,10,10,8700,1,58,1,0
18219,638,28,29,18190,0,55,1,0
10468,1249,9,9,10711,0,95,1,0
807,49,7,7,2210,0,62,0,1
6418,2106,4,4,24,2,108,2,1
5267,671,10,10,11341,1,68,1,0
11175,767,10,10,11406,0,153,1,0
2668,956,1,1,2665,0,115,0,0
4874,1489,12,13,12359,1,34,1,1
6464,540,5,5,7359,1,37,1,1
4590,1919,17,18,4613,0,73,1,0
5744,1095,4,4,5815,0,59,0,0
4931,1146,5,5,7284,1,32,1,0
5062,2997,19,20,5108,1,178,1,0
1783,1912,27,28,3313,0,18,0,0
18277,2352,28,29,24,2,13,2,1
11066,196,10,10,2922,0,72,1,0
13754,2644,16,17,13839,0,107,0,1
8585,2172,6,6,2138,0,43,0,0
2462,1480,9,10,2458,1,78,0,1
3856,2991,28,29,2332,1,119,1,0
10221,1560,24,25,2029,0,5,0,0
13646,2912,16,17,10644,0,137,0,0
1642,866,0,0,1634,0,72,1,1
15517,685,20,21,7170,1,108,1,1
18538,2993,29,30,1730,0,104,0,1
11626,2061,25,26,11852,1,96,0,0
1045,1233,9,9,1547,0,14,1,0
14531,565,28,29,17957,0,30,1,0
4150,2268,6,6,8548,1,145,1,0
4928,1979,5,5,4982,1,20,0,1
13893,348,17,18,1144,0,135,1,0
13545,1860,16,17,13645,1,53,1,0
5242,417,3,3,5298,2,5,0,1
18079,2939,28,29,17731,0,121,0,0
3291,2245,3,3,4823,1,46,0,0
5175,1087,21,22,9635,1,159,0,1
8955,1858,25,26,5868,0,115,1,0
4865,2278,17,18,24,0,137,2,0
8114,1350,10,10,8325,1,110,1,3
10177,1506,26,27,12940,0,49,0,0
11421,494,11,11,11649,1,74,1,0
11125,483,20,21,596,0,116,0,0
11670,1828,18,19,637,0,71,0,0
4703,2825,6,6,8020,0,63,0,0
3003,1044,17,18,14187,0,51,0,0
7246,1735,7,7,7484,0,133,1,0
280,1322,17,18,14272,1,31,0,0
10144,1752,11,11,136,0,95,1,1
7218,2661,5,5,7457,1,49,0,1
2055,637,28,29,2045,0,7,0,0
14491,358,18,19,14527,0,168,0,0
15527,1893,20,21,6098,0,11,1,1
17893,294,28,29,17990,0,96,1,0
17728,3173,27,28,582,0,15,0,0
6443,2134,25,26,11097,1,49,1,0
16235,1706,23,24,4032,0,56,1,0
4511,1804,20,21,6252,1,161,0,0
7532,28,5,5,2138,1,51,1,0
2402,491,1,1,2681,0,43,0,0
6418,919,19,20,14915,1,108,1,0
6504,1287,28,29,5595,0,19,0,0
2253,2634,29,30,18392,1,1,1,1
9751,2532,8,8,10088,2,46,1,1
10348,189,16,17,13822,1,36,1,1
10860,1654,17,18,11063,0,102,1,1
3986,455,2,2,3972,2,43,0,1
1317,1515,1,1,2410,2,27,0,0
5614,1012,6,6,1962,0,3,1,0
11158,2491,19,20,2378,0,96,1,0
7740,1290,6,6,4556,1,31,0,0
2535,38,1,1,2536,1,36,1,0
802,2005,9,9,10550,0,74,1,0
17628,141,27,28,13897,0,149,0,0
1899,1207,22,23,1819,0,83,1,0
3422,2032,14,15,3441,0,73,0,0
936,3008,22,23,3645,0,104,1,0
5516,951,15,16,5576,1,157,0,1
4917,2275,3,3,4970,0,174,0,0
1534,985,4,4,3054,0,91,1,0
1511,1039,4,4,5811,0,61,0,1
5083,2901,27,28,14957,0,36,1,1
15660,2255,21,22,2757,0,95,0,0
8231,957,24,25,2068,0,135,0,0
3771,396,26,27,11235,0,86,0,0
591,2902,17,18,5802,1,70,0,0
8463,1950,11,13,10862,0,90,1,1
4331,1932,24,25,4340,1,80,0,1
7350,208,20,21,9398,0,88,1,0
801,2445,19,20,14963,1,101,1,1
4783,1092,5,5,2393,0,28,1,0
1192,682,0,0,1176,1,158,0,0
6771,811,29,30,16165,0,48,0,1
1300,1103,1,1,2318,1,21,0,0
11532,293,14,15,7195,0,91,0,0
11499,3219,27,28,3893,0,16,1,0
3036,2962,23,24,16328,1,37,1,0
4401,442,27,28,12463,0,116,1,1
1516,2910,11,11,296,0,124,0,0
6855,2494,26,27,4044,1,12,1,1
5012,2261,10,10,5060,1,62,0,1
215,357,15,16,10791,1,110,0,1
298,295,19,20,8534,0,150,0,1
7143,2291,5,5,1579,0,94,0,0
12871,1154,14,15,516,2,77,1,1
4920,127,18,19,1615,0,14,1,0
5986,1636,23,24,1914,0,90,0,0
1735,2487,17,18,6439,0,162,1,0
4894,1708,4,4,7,0,145,0,0
7464,2357,15,16,7635,0,121,1,0
2629,1191,17,18,8040,1,73,1,0
2596,1320,28,29,18191,0,125,1,0
3669,908,10,10,11600,0,180,0,0
18567,3196,29,30,1144,0,135,1,0
1596,1251,7,7,1587,1,66,1,0
7596,1201,5,5,24,2,33,2,1
4501,805,3,3,1636,0,15,1,1
6505,1694,4,4,843,0,31,0,0
2294,679,7,7,3143,0,47,1,0
372,395,2,2,3384,1,5,0,1
5128,317,3,3,1660,1,48,1,1
10018,46,8,8,6141,0,83,1,0
16348,860,23,24,16411,2,131,1,1
1864,1813,17,18,9903,0,18,0,0
5729,1499,4,4,5800,0,117,1,1
3373,849,2,2,1558,0,95,1,0
9093,296,14,15,13091,1,107,1,1
3032,1440,7,7,9070,2,78,0,0
9736,2249,8,8,2370,1,104,0,1
16186,2066,23,24,4810,0,20,0,0
178,816,19,20,1857,0,161,0,0
5892,3043,12,13,5958,0,135,1,0
14394,2459,17,18,14422,2,137,1,10
3762,2287,13,14,12652,0,136,0,0
3089,1891,6,6,3103,0,56,1,0
5062,1073,16,17,13616,0,137,1,0
3629,1610,19,20,27,0,9,1,0
5069,2774,19,20,4284,0,115,1,0
335,1616,25,26,8907,0,115,0,0
6303,1274,4,4,1491,0,0,1,0
18139,2978,28,29,568,0,11,1,0
16675,3112,24,25,10992,0,132,1,0
5055,2613,6,6,3041,0,126,0,0
14000,2406,27,28,17082,1,115,1,1
4396,841,17,18,24,1,98,2,4
3662,2763,6,6,8366,0,9,1,0
6234,325,22,23,24,0,64,2,0
5899,876,11,11,9959,0,45,0,0
4973,295,3,3,5027,1,183,0,0
8151,282,21,22,406,0,182,1,0
2920,919,1,1,2919,1,46,1,1
10420,1739,17,18,13927,0,87,1,0
13859,1429,25,26,8891,0,113,0,1
4142,1607,20,21,15298,0,90,1,1
16433,181,23,24,16467,0,74,1,1
8565,1686,27,28,15091,1,153,1,0
15761,204,28,29,18287,1,172,1,0
4460,1240,24,25,16997,1,66,1,1
14425,2490,18,19,14451,1,86,0,0
2244,901,6,6,8779,1,147,0,0
17564,2803,26,27,17606,0,81,0,0
1933,1673,9,9,9800,1,133,0,0
7438,1183,10,10,11191,0,113,0,0
3989,345,24,25,16884,1,10,0,1
7714,2098,29,30,4586,0,43,0,0
13349,2040,15,16,13508,1,161,1,0
6587,2379,17,18,1939,0,16,1,0
10455,15,22,23,11149,0,0,1,0
5978,2240,4,4,2274,0,68,0,0
2703,1412,2,2,2695,0,11,0,1
3025,817,1,1,3034,2,168,1,0
14782,661,20,21,6023,1,46,1,0
14977,380,28,29,5426,1,64,1,0
13338,1474,24,25,5454,0,158,1,0
8903,891,7,7,3366,0,30,1,0
15258,972,24,25,9923,0,89,0,0
428,670,23,24,9490,2,11,1,1
12841,658,14,15,13052,0,38,1,1
8211,111,6,6,8528,1,95,1,0
797,1774,26,27,773,0,176,1,0
10271,1936,20,21,15324,1,86,0,0
12381,2137,13,14,7536,0,19,0,0
2129,842,1,1,782,0,83,1,0
5250,1077,5,5,1663,0,152,0,0
13187,2591,15,16,773,0,133,0,3
7797,206,18,19,13894,0,116,0,0
9405,684,14,15,3470,1,44,1,0
165,476,7,7,5096,0,107,1,0
1128,2460,6,6,1115,0,132,1,1
5971,2269,6,6,7917,0,121,0,0
1842,334,24,25,1830,0,35,0,0
6106,1005,6,6,3322,0,151,1,0
9424,278,20,21,3502,0,176,1,0
11948,1680,12,13,262,1,136,1,1
3693,159,23,24,5827,0,24,0,0
1722,2314,17,18,10586,0,177,1,1
7242,989,11,11,24,1,67,2,0
5620,859,4,4,5768,1,140,0,1
10023,1443,8,8,2242,0,79,0,0
9852,824,8,8,24,2,96,2,1
8828,1590,13,14,9863,0,51,1,1
2578,759,27,28,10750,1,7,1,0
304,2047,11,11,294,0,89,0,0
746,3136,21,22,723,0,62,0,1
16370,2472,23,24,16423,1,123,1,1
1402,2465,6,6,1395,1,90,1,0
172,752,0,0,1029,2,118,1,0
11449,2287,28,29,2564,0,157,1,0
2478,1540,1,1,2475,0,97,1,0
999,746,6,6,979,1,13,1,0
1332,109,25,26,14359,0,30,0,0
309,213,12,13,24,2,72,2,0
16294,647,23,24,4453,0,116,1,0
13718,1193,16,17,4867,0,10,0,4
7070,2997,25,26,87,1,77,1,1
4677,1980,3,3,4708,0,144,1,0
8764,1595,7,7,9145,0,118,1,1
5404,2229,24,25,14219,1,137,1,0
14032,3179,28,29,3516,1,8,1,0
1799,609,5,5,5020,1,30,1,0
12686,893,14,15,11521,1,144,0,0
3855,1673,2,2,989,0,110,0,0
4441,204,5,5,6335,0,12,1,0
2050,3023,11,11,2383,0,112,0,0
5826,2576,28,29,24,0,186,2,1
7540,173,10,10,11421,1,169,0,0
11883,1433,12,13,12160,0,163,0,0
7282,1399,28,29,12112,1,135,0,1
8324,648,6,6,8638,1,31,0,0
1593,3117,20,21,2584,0,104,0,0
5918,408,4,4,114,0,12,1,0
8678,2570,17,18,11723,0,130,0,0
4652,1379,17,18,7742,1,36,0,0
6198,2384,26,27,17491,0,43,0,1
13834,271,20,21,15476,1,107,1,0
6723,731,5,5,6900,0,97,0,0
8866,2073,25,26,9235,0,115,0,0
6872,1884,5,5,7058,0,172,1,0
3141,1285,1,1,3158,1,104,0,0
11239,1383,25,26,11490,0,16,1,0
4613,1244,19,20,14979,1,24,1,0
673,1661,19,20,6719,0,89,0,1
1104,1708,12,13,1088,0,28,1,1
6569,234,17,18,1968,1,154,1,0
14334,2436,17,18,14360,2,75,1,0
6231,2171,4,4,24,2,53,2,0
5702,1914,4,4,5772,0,157,1,1
2605,763,1,1,2610,1,71,0,4
7436,2012,27,28,17426,1,75,1,0
4359,981,25,26,17297,1,156,1,0
16684,127,27,28,9103,0,56,1,0
9703,501,28,29,18334,1,29,0,1
428,3137,29,30,7345,1,142,0,0
3054,2572,23,24,1072,0,29,0,0
16843,756,29,30,8585,0,137,1,0
1445,1339,5,5,5687,1,1,1,0
17327,1337,26,27,14816,0,177,0,0
