idDriver,idBike,unlock_date,lock_date,distance,trip_duration_category,station_unlock_count,travel_direction,lock_unlock_time_gap_hours
224,1667,8,8,24,2,49,2,1
3162,1128,25,26,1333,0,75,0,0
2854,1687,1,1,702,0,32,1,0
8195,2016,6,6,8513,0,57,1,0
3449,1817,24,25,4094,0,13,1,0
16848,2375,24,25,14527,0,90,1,0
6129,3153,25,26,1544,0,71,1,0
259,2047,9,9,10718,1,6,0,0
10097,3075,20,21,5395,0,35,1,0
8633,1969,6,6,3104,0,10,0,0
3841,1753,11,11,8932,0,137,0,0
750,605,12,13,1291,0,60,0,0
16442,2387,23,24,4642,0,105,0,0
7742,2566,6,6,394,2,69,0,1
9332,1013,14,15,4834,1,78,0,1
3699,2711,24,25,3929,0,56,1,0
3425,682,11,11,11666,0,82,1,0
12003,2314,26,27,12279,0,170,1,0
11849,1940,12,13,2425,0,80,1,0
10793,3153,23,24,11509,0,93,1,0
372,151,8,8,10337,0,141,1,0
9696,2631,8,8,9727,2,141,1,1
10872,2093,10,11,9886,0,97,1,11
7201,1894,24,25,9080,0,157,0,0
6047,160,27,28,17842,0,92,1,0
15807,2075,22,23,9089,2,105,0,0
1062,2719,27,28,17900,1,39,0,1
1617,18,26,27,13964,1,40,0,1
5407,632,24,25,3916,1,15,1,0
2499,2753,28,29,18279,2,74,0,1
2441,432,1,1,2438,0,89,0,0
17882,2775,28,29,2608,0,11,0,0
4973,2054,17,18,5027,1,183,0,0
2833,665,16,17,13780,0,135,1,0
12514,277,23,24,8978,0,104,0,0
6348,2600,26,27,2328,1,79,0,1
3526,55,2,2,3539,1,19,0,0
13332,1455,17,18,2134,0,19,0,0
6990,1502,5,5,7189,0,24,0,0
4457,1020,3,3,4475,0,4,1,0
4424,149,29,30,4436,0,26,0,0
1994,189,28,29,3633,1,62,1,0
4708,762,3,3,4746,0,32,0,0
7132,1065,16,17,13862,0,55,0,0
3546,213,8,8,7511,0,121,1,0
2445,1530,1,1,2443,0,20,0,0
3097,368,1,1,3113,1,23,0,1
5127,844,6,6,3504,0,115,1,1
10111,911,8,8,1169,0,110,0,0
5594,2129,4,4,5982,0,154,1,0
14194,1560,17,18,9074,0,49,0,0
14774,536,18,20,13725,2,58,1,11
1602,1393,5,5,1937,1,75,0,1
9550,2404,8,8,3001,0,56,1,1
9187,2208,25,26,9541,1,160,1,0
17425,1849,26,27,8878,2,182,1,1
4775,357,5,5,1754,0,116,1,0
5752,935,20,21,6912,0,49,0,1
11348,1462,17,18,14247,0,5,0,1
2418,517,6,6,2732,0,164,1,0
2567,1507,18,19,2569,2,140,1,1
12275,144,13,14,932,1,125,1,1
1580,160,11,11,940,0,26,0,0
3706,191,3,3,5091,1,63,0,1
6186,2735,28,29,17999,0,73,1,1
14174,2705,18,19,24,0,13,2,1
14189,2344,17,18,14241,0,28,1,0
3095,1429,14,15,4067,0,16,0,0
8660,908,7,7,5039,0,26,0,0
6791,945,10,10,11034,0,43,1,0
9500,1894,25,26,17139,1,61,1,0
6949,108,11,11,7898,1,94,0,1
1393,946,0,0,1386,1,104,0,1
10182,914,9,9,8180,0,69,0,0
669,1489,7,7,649,1,43,0,0
2959,3204,28,29,5339,0,25,1,0
2578,2201,7,7,1067,1,39,0,1
13023,1402,22,24,14336,1,79,0,1
356,515,0,0,341,1,128,1,0
2768,1285,25,26,2764,0,172,0,0
2825,1907,4,4,6129,2,44,1,1
9658,961,8,8,2050,0,102,1,0
11158,835,25,26,10555,0,133,1,1
10967,1223,20,21,11183,1,78,0,0
14036,2623,17,18,1150,0,77,1,0
15866,497,22,23,606,0,15,0,1
12919,1661,14,15,1836,0,44,0,0
4669,2534,4,4,1208,0,5,1,0
4892,550,3,3,4940,0,122,0,0
1917,2047,8,8,10200,1,97,1,0
4848,1483,18,19,24,0,11,2,1
10170,2539,15,16,13326,1,161,0,1
13479,2380,16,17,4332,0,72,0,0
7026,2855,19,20,1729,0,82,0,1
5981,303,28,29,5612,0,85,0,0
8834,909,7,7,24,2,32,2,1
6590,2517,5,5,1259,1,0,0,0
9705,516,20,21,262,0,136,1,0
4003,1186,4,4,3986,1,15,1,0
10758,570,9,9,3634,1,71,0,0
787,347,0,0,763,0,135,1,0
1415,2681,21,22,15902,0,13,0,1
4622,1894,24,25,16579,1,62,1,1
492,1411,22,23,476,1,36,1,0
8903,1437,28,29,9380,0,132,0,0
20,3201,27,28,20,0,20,1,0
12278,2832,13,14,11756,0,12,1,0
5455,2047,28,29,1264,0,15,1,0
2183,1599,1,1,1880,0,92,0,0
10891,717,16,17,2929,1,114,0,0
2195,1065,28,29,5634,1,108,1,0
14125,891,17,18,6803,1,58,1,0
403,1953,20,21,15724,1,159,0,0
18263,2959,28,29,488,0,21,1,1
1343,752,28,29,1480,0,20,1,0
5,394,1,1,2347,0,100,0,0
13122,1913,16,17,10369,1,160,0,1
2292,481,10,10,11098,1,105,0,0
13150,2836,17,18,14339,0,25,1,0
7258,944,5,5,7493,1,95,0,0
15645,3153,21,22,15774,0,41,1,0
7926,1021,6,6,3701,0,91,0,0
9730,830,8,8,10070,0,86,0,1
14111,2098,26,27,6046,0,78,0,0
11378,2695,11,11,1614,0,136,1,1
4848,1392,11,11,12026,1,43,0,0
13769,1741,16,17,6583,0,46,0,0
5189,2820,29,30,511,0,27,1,0
1131,616,12,13,1251,0,10,0,0
8731,2846,26,27,16082,0,116,0,0
7743,236,6,6,2134,0,19,0,1
11112,2237,10,10,1988,1,114,0,0
6291,2214,4,4,6415,1,9,1,0
13380,682,18,19,12859,0,183,0,0
750,18,8,8,10250,0,67,0,0
12790,2707,14,15,24,1,16,2,0
2590,1583,1,1,2589,0,53,1,0
490,1401,0,0,110,0,58,0,0
12504,668,27,28,3726,0,96,1,1
6955,2621,5,5,6309,1,167,1,0
4426,557,3,3,2922,0,112,0,0
1531,2093,9,9,8618,1,12,1,0
11049,1795,19,20,1141,0,112,0,0
6056,145,28,29,18370,0,56,1,0
1563,2501,6,6,3311,0,127,1,0
16891,3196,29,30,2806,1,24,0,1
8051,1893,6,6,4691,0,82,0,1
17597,3203,27,28,407,0,14,0,0
3295,1843,2,2,3318,1,12,0,0
9657,2060,8,8,10005,0,73,0,0
15236,1769,26,27,7470,0,3,0,1
9701,70,8,8,8794,0,163,0,0
1676,2665,27,28,1668,0,13,1,0
6606,9,25,26,9805,0,25,1,0
5079,1661,3,3,2161,1,90,0,0
4271,1075,27,28,1461,0,42,0,0
16333,798,23,24,9280,0,98,0,1
12899,2433,14,15,3119,0,94,1,1
2044,690,0,0,2033,0,157,0,1
17705,2111,27,28,12877,0,86,1,0
4451,358,17,18,8675,0,43,0,0
11422,2598,11,11,8828,0,66,1,1
2273,330,5,5,6818,0,7,0,0
2366,431,3,3,2359,0,113,0,0
6071,880,24,25,16582,0,50,1,0
1859,2604,11,11,1652,0,133,0,1
6805,258,6,6,8984,2,111,0,1
14666,1158,20,21,562,2,91,1,1
17054,1155,25,26,17067,1,153,1,1
292,299,24,25,2118,0,161,1,0
16962,445,24,25,16971,1,91,0,1
5739,2346,4,4,3935,0,141,1,0
7595,662,28,29,18332,0,46,1,0
4593,1043,5,5,4607,0,13,1,0
17475,2504,26,27,15172,0,75,1,1
7656,1009,25,26,3064,0,6,0,0
9278,3084,22,23,12159,1,119,1,1
65,1767,29,30,196,0,107,1,1
6779,1499,24,25,5665,1,183,1,0
1815,1099,23,24,16191,1,167,1,0
382,827,5,5,6722,1,144,0,1
154,230,4,4,5925,0,44,1,0
6060,145,6,6,1750,0,129,0,0
1354,2595,5,5,7203,0,60,0,0
914,879,0,0,1068,1,89,0,0
8368,1227,17,18,13909,0,20,1,0
6500,2023,11,11,4478,1,43,1,0
18525,2966,29,30,16566,0,97,0,1
6578,521,20,21,12433,1,49,1,0
6683,2633,20,21,1560,0,14,0,0
5374,176,17,18,3077,0,145,1,0
9467,2839,7,7,399,1,126,0,0
4228,1067,7,7,977,0,21,0,0
10192,2182,14,15,13144,1,130,0,0
2510,664,28,29,2513,0,79,0,0
316,2198,22,23,15950,1,3,1,1
11776,2837,12,13,1612,1,11,0,0
9910,883,20,21,1193,1,21,0,1
1097,2712,9,9,10632,1,56,1,0
11036,1774,26,27,9258,0,133,1,0
5600,2786,25,26,17046,1,152,1,1
7932,1961,6,6,7610,1,143,1,0
3494,547,2,2,2667,1,0,0,0
11551,3163,26,27,7071,0,107,1,0
10346,237,23,24,16346,1,55,0,0
7554,2134,28,29,10402,0,97,0,1
5000,2421,9,9,5049,2,61,1,1
9339,2255,17,18,1608,2,115,1,0
3817,83,2,2,24,0,63,2,0
2395,1043,1,1,2486,2,77,1,1
1815,103,26,27,1805,1,107,1,1
282,541,7,7,2101,0,36,0,0
7198,218,15,16,5970,0,35,0,0
6254,335,5,5,6922,2,46,0,1
18518,3113,29,30,13025,2,143,1,1
1534,299,9,9,367,0,40,0,1
14207,223,27,28,17643,1,96,1,0
111,53,29,30,10050,0,58,0,0
13411,2427,16,17,3151,1,0,0,1
17878,43,28,29,17185,1,131,1,0
1974,39,20,21,12754,0,93,1,0
5536,217,24,25,16593,1,123,1,1
7396,239,12,13,7661,0,91,1,1
15181,522,20,21,15272,1,93,1,0
7855,2593,23,24,11596,2,89,0,1
1922,1123,12,13,9300,0,116,1,0
16580,605,24,25,16588,1,149,0,0
714,39,15,16,24,0,20,2,1
4930,844,10,10,8721,1,117,1,1
834,1926,24,25,1809,0,10,0,0
4480,813,3,3,4500,0,46,0,0
9055,127,13,14,3413,0,21,1,0
1890,55,0,0,1163,1,105,0,1
5498,466,7,7,4013,0,96,0,1
3449,1827,19,20,15039,1,79,0,0
8027,2993,25,26,15125,1,138,1,0
9924,832,28,29,18158,0,152,1,0
8091,3201,28,29,12459,0,152,0,0
231,819,26,27,223,0,91,1,0
5413,915,22,23,15281,0,40,0,0
2872,1190,2,2,4048,0,62,0,0
6405,550,6,6,519,0,77,0,0
5943,2244,6,6,8174,0,164,1,0
6204,654,4,4,6316,0,54,0,1
1574,2520,22,23,24,2,111,2,1
4765,1324,4,4,6622,1,109,1,0
17012,2061,27,28,3734,0,48,0,0
7393,1820,7,7,457,0,159,0,0
12055,420,12,13,9021,0,8,1,0
7439,1452,5,5,7706,0,23,1,0
8565,917,12,13,1632,2,178,1,4
2404,1898,2,2,2396,0,1,1,0
15668,1415,22,23,11626,1,89,0,1
11091,1688,10,10,11311,1,57,1,0
2061,1667,3,3,4956,0,13,1,0
5680,270,12,13,5747,0,28,1,0
3061,1761,1,1,3075,0,70,0,0
5614,563,11,11,1962,0,96,0,1
2849,53,3,3,260,1,21,0,0
1960,2315,7,7,5036,1,74,1,0
594,872,21,22,573,1,118,1,1
11756,1290,12,13,2388,0,72,1,0
13026,294,19,20,15069,1,85,0,0
8329,208,6,6,8643,0,28,1,0
10671,724,17,18,13972,0,87,1,0
2528,1077,1,2,2933,1,135,1,1
4400,246,11,11,6222,1,168,1,0
10981,1056,26,27,218,1,92,1,0
8221,2062,6,6,8249,0,59,0,0
3103,1041,1,1,3116,0,97,0,0
7294,634,9,9,6005,0,89,1,0
12600,2967,25,26,2927,0,157,0,0
259,1387,12,13,8637,0,77,1,0
1530,727,0,0,1524,0,28,0,0
13912,2891,17,18,12475,1,34,1,1
15165,1002,20,21,6235,2,107,1,0
2555,542,7,7,24,0,121,2,1
4725,483,10,10,4763,0,83,1,1
4713,2228,3,3,4753,1,118,0,0
917,1634,1,1,2705,2,62,1,1
11990,2494,18,19,14145,0,165,1,0
4996,1365,3,3,4163,0,53,1,1
12522,914,13,14,440,0,152,0,0
551,1167,10,10,9963,0,144,0,1
9792,14,8,8,637,2,6,1,0
11694,1661,26,27,17418,1,22,1,0
14398,245,28,29,634,1,14,1,0
3234,2270,29,30,3179,0,145,0,0
9910,1767,8,8,5561,1,136,0,0
16918,3198,24,25,16920,1,13,1,0
719,631,0,0,24,2,143,2,3
6046,3050,20,21,1099,0,112,0,0
5984,1359,6,6,3127,0,0,1,0
9303,50,7,7,8571,1,34,1,0
16151,943,24,25,16817,0,96,0,0
6610,3184,28,29,4355,0,83,1,0
4880,1092,24,25,16648,0,159,0,0
584,1745,18,19,1615,0,139,0,0
2468,172,1,1,2465,0,1,1,0
11280,2444,11,11,11819,0,100,1,0
1864,3082,27,28,13007,0,43,1,0
2291,2239,28,29,1382,0,145,0,1
4336,920,24,25,4347,0,26,0,0
2116,1098,24,25,13295,1,42,0,0
11393,2201,11,11,11628,0,165,1,0
6314,56,4,4,6438,0,27,1,0
1572,1144,0,0,1563,0,90,0,0
1899,85,26,27,4663,0,3,0,0
7471,463,5,5,6526,0,77,0,0
13888,2171,19,20,24,2,137,2,0
3942,2346,20,21,3933,0,99,0,0
3366,1748,15,16,8706,1,83,0,1
10136,2786,8,8,2159,0,36,0,0
3575,1925,2,2,3582,1,27,0,0
11703,1902,11,11,6241,0,179,1,0
2731,273,1,1,1978,0,36,1,0
600,2540,4,4,5443,1,34,0,0
15940,1562,22,23,7643,1,0,0,0
4879,343,12,13,5286,0,117,1,0
7615,912,18,19,9332,0,145,1,0
15855,2041,22,23,15988,1,164,1,0
2544,1253,1,1,1881,0,21,0,0
15735,1279,21,22,14795,1,64,1,0
2311,1490,6,6,8718,0,85,1,0
310,298,0,0,24,0,9,2,0
16626,2926,24,25,13698,0,91,0,0
6223,2248,4,4,2900,0,110,0,0
2868,1325,1,1,1217,0,96,0,1
15428,1158,20,21,12934,1,166,1,0
2618,819,3,3,3623,0,112,0,0
2018,1365,0,0,2005,1,124,1,0
5746,1029,4,4,5254,0,135,1,0
167,1310,7,7,1741,1,108,1,0
836,597,0,0,816,0,43,0,0
4412,2303,10,10,258,0,78,0,0
5893,2068,9,9,24,0,25,2,0
18030,1387,28,29,1698,2,34,0,0
8610,356,25,26,14002,1,87,0,1
539,244,27,28,6840,0,152,1,0
1217,2839,8,8,2129,0,104,0,0
1416,1676,7,7,9660,1,13,1,1
5548,203,4,4,5609,1,90,1,1
515,2368,28,29,8833,0,17,0,0
2263,2364,13,14,785,0,119,0,0
7419,759,5,5,2398,1,37,0,0
1448,72,28,29,3309,0,50,1,0
4287,2989,17,18,9147,0,161,0,1
6140,2558,5,5,6718,1,123,1,0
11596,2237,11,11,11821,0,104,0,1
994,345,0,0,974,0,162,1,0
2727,958,1,1,2721,0,89,0,0
11137,1663,15,16,3127,0,0,1,0
9816,720,29,31,24,2,48,2,1
2023,2685,12,13,10727,0,1,0,0
16093,177,23,24,9990,0,89,0,0
7608,327,24,26,7888,1,117,1,19
11952,2404,12,13,12550,1,186,0,0
4575,2364,24,25,4593,1,13,1,1
4946,609,17,18,5002,1,4,1,0
10952,1285,10,10,11223,1,79,0,0
6987,2726,6,6,8303,0,118,1,0
80,2294,4,4,5635,1,43,0,0
4452,3035,12,13,8651,0,25,1,0
1190,2747,20,21,12368,1,175,1,1
6911,2337,20,21,5563,1,94,0,0
7341,2680,5,5,7589,2,131,1,0
7868,2677,6,7,2356,1,131,1,1
12992,1558,20,21,15510,2,115,1,1
198,1600,13,14,191,0,118,1,1
466,1365,6,6,6000,0,114,0,0
14785,3050,18,19,5365,1,90,0,0
1712,233,3,3,2847,1,13,1,0
5139,1521,25,26,7387,0,62,0,0
15817,1365,22,23,7016,2,19,1,1
15274,2632,25,26,13651,0,131,1,0
4477,677,4,4,6232,1,20,0,1
749,1876,6,6,8753,0,82,1,0
10358,3052,17,18,14331,0,134,1,0
13710,891,16,17,7640,1,36,1,1
4098,2216,28,29,4095,0,64,1,0
11095,2293,10,10,1636,2,105,0,4
16984,3075,24,25,4275,0,32,0,0
968,2131,27,28,4406,1,78,0,0
1462,1469,28,29,18281,0,125,1,0
7185,2655,5,5,7419,2,160,1,1
5721,1346,4,4,4808,0,24,0,0
2719,1000,1,1,2713,0,69,1,0
3394,97,12,13,12088,1,177,1,1
15159,1412,26,27,17592,1,50,1,0
3080,226,27,28,3907,1,32,0,0
11931,1285,12,13,687,0,73,1,0
2284,1473,1,1,2280,1,97,0,0
12040,1832,25,26,7333,1,76,0,1
4873,1495,25,26,4921,1,121,1,0
4748,612,13,14,4705,2,3,1,1
14527,2270,18,19,5278,0,110,0,0
1450,1007,6,6,1208,0,5,1,0
6046,2459,18,19,590,0,144,0,0
3103,121,28,29,18362,1,182,1,0
1945,1938,27,28,3403,0,64,1,0
10377,1262,14,15,11280,0,35,1,0
6968,1408,7,7,7169,1,72,1,0
12421,477,13,14,10973,0,105,0,0
11876,1617,12,13,3680,0,152,0,0
7890,1246,9,9,8190,1,137,1,0
554,494,0,0,533,1,30,0,1
103,102,0,0,102,0,62,0,0
8417,477,16,17,542,1,73,0,0
50,2029,17,18,50,0,46,1,0
17068,369,25,26,15017,1,13,0,1
2933,1087,10,10,5388,0,152,0,0
14133,206,28,29,10124,0,110,0,0
3701,540,2,2,1822,0,145,1,0
1318,347,25,26,7231,1,92,1,1
9095,182,28,29,7671,1,48,0,1
41,41,0,0,41,0,37,1,0
15788,2896,26,27,8793,0,13,1,0
14691,2942,27,28,17824,0,13,1,0
15234,928,20,21,13035,0,7,1,0
13546,985,25,26,17267,0,63,1,0
5919,72,8,8,7431,1,135,1,0
9399,1111,23,24,3212,0,64,1,0
16834,36,24,25,2525,0,113,0,0
12583,218,23,24,8053,0,125,0,1
1071,1543,13,14,1377,0,97,0,0
3444,1642,5,6,2330,0,168,1,1
2827,1340,28,29,2819,1,116,1,1
1564,2079,4,4,5905,0,30,0,0
9469,2623,8,8,6126,1,111,1,0
4188,411,9,9,4199,1,77,1,0
2943,1361,3,3,4866,0,139,1,0
3900,1995,8,8,10159,1,29,1,0
14306,34,17,18,3755,1,16,0,1
13935,1337,17,18,1636,0,105,0,0
9045,2873,7,7,9403,1,74,1,0
10675,441,29,30,24,2,39,2,0
874,2739,10,10,851,0,27,1,0
8977,1481,25,26,3426,0,157,0,0
1020,2040,3,3,1000,0,36,0,0
4325,1919,19,20,2929,1,63,1,0
12340,3018,13,14,12804,0,136,1,0
7366,849,28,29,1459,0,136,1,0
2537,721,1,1,2539,0,135,1,1
649,2273,24,25,630,0,135,1,0
4274,2599,20,21,4285,0,91,0,1
6017,2545,28,29,6106,0,73,1,1
8519,1957,27,28,17919,1,30,1,0
16663,2551,24,26,11674,1,19,1,4
4434,548,18,19,1012,0,144,0,0
5232,1423,26,27,12254,0,143,1,0
7367,115,18,19,2800,1,94,1,1
2957,2385,25,26,17213,1,8,0,0
3893,496,9,9,10727,0,160,1,0
2573,719,29,30,5205,0,66,0,0
12425,151,28,29,5694,1,91,1,0
809,2401,28,29,10295,1,95,1,0
16833,1084,24,25,7453,1,173,1,1
3407,1869,2,2,2643,0,87,1,0
7923,2783,16,17,13653,0,111,1,0
11857,1897,24,26,16547,2,47,1,13
1429,1082,0,0,520,0,99,0,1
6264,859,6,6,6189,1,14,1,0
17788,56,28,29,6392,1,110,0,0
1845,2866,10,10,1430,1,58,0,0
3265,2495,18,19,5868,0,115,1,0
8615,1338,6,6,8970,1,115,1,0
5363,1744,25,26,4138,0,13,1,0
1555,2289,28,29,11007,0,31,0,0
5370,432,3,3,5420,0,79,1,0
1771,571,0,0,614,0,119,0,0
1026,323,0,0,1007,0,45,1,0
6818,2560,16,17,13836,1,46,0,0
16678,147,29,30,11764,0,37,1,1
749,1705,12,13,10386,1,104,0,0
1286,864,4,4,1797,0,19,0,0
6411,1090,4,4,1952,0,74,0,0
6557,2048,25,26,15953,2,77,1,1
15484,74,20,21,6759,0,130,0,0
1677,897,2,2,3762,0,161,1,1
14763,515,18,19,14835,1,125,0,0
4369,1576,27,28,1526,0,104,1,0
9925,600,20,21,10010,0,35,0,0
6353,1790,19,20,15211,0,31,1,0
2079,1080,28,29,411,0,85,1,0
3598,242,2,2,3606,0,114,0,0
6125,1968,7,7,1187,0,164,1,0
5837,1299,4,4,5912,0,134,1,1
9507,1767,17,18,2859,0,33,1,0
2557,370,22,23,4916,0,21,1,0
212,1587,24,25,9884,0,32,1,0
238,776,4,4,231,0,39,0,0
15285,2546,20,21,13184,0,130,0,0
5077,170,3,3,5124,0,144,1,1
6632,2173,24,25,6095,0,174,0,0
381,1857,20,21,5651,1,121,1,0
18448,1897,29,30,5388,1,141,1,0
14114,179,26,27,14452,0,138,1,0
2454,468,1,1,2453,1,10,0,1
18198,383,28,29,12471,0,80,1,0
12976,593,26,27,5617,0,93,1,0
1742,1587,18,19,3885,1,183,0,0
1602,2416,6,6,7415,1,75,1,0
9292,765,7,7,1818,0,152,1,0
749,1048,5,5,7532,0,0,0,0
1920,216,18,19,1909,0,38,1,0
761,1752,14,15,8390,1,53,0,0
45,2964,20,21,45,0,41,1,0
1268,1687,11,11,11614,0,161,0,0
15315,933,20,21,1268,0,13,1,0
3864,491,19,20,4920,1,125,1,0
2017,1001,19,21,10805,0,56,1,1
274,3179,26,27,17605,0,13,0,0
7405,1293,5,5,6185,1,98,1,0
7051,866,5,5,7250,0,57,1,0
16389,1416,23,24,24,0,114,2,1
7782,1522,7,7,5436,1,42,0,0
239,787,1,1,2709,1,2,0,4
1736,211,24,25,5661,1,3,1,0
6206,474,4,4,4495,0,42,0,0
12145,2488,12,13,8752,2,84,1,4
7218,1735,23,24,7457,0,49,0,0
9414,2680,20,21,2033,0,157,0,0
2898,1889,7,7,9161,0,137,1,0
9327,2452,7,7,7863,0,157,1,0
1867,2736,11,11,11626,1,89,0,0
4120,713,2,2,2205,0,57,0,0
14949,1734,28,29,1745,0,10,0,0
1223,2232,9,9,1313,0,77,1,0
18362,2068,29,30,6162,0,32,0,0
5204,849,19,20,7059,0,38,1,0
2646,1337,5,5,7674,0,117,1,0
1045,722,27,28,11315,0,143,1,0
16372,2673,23,24,16425,1,33,1,0
9923,2366,11,11,10475,1,136,1,1
15180,1899,27,28,17873,0,20,1,0
7487,2696,5,5,5373,1,25,1,0
8934,1068,29,30,18403,1,12,1,0
17226,483,25,26,3956,2,95,1,0
5840,204,6,6,8650,0,181,1,0
9882,2934,8,8,2691,0,29,0,1
1237,347,20,21,2709,0,91,1,0
2979,1611,1,1,2985,0,136,1,1
4291,2013,10,10,4300,0,9,1,0
11457,2577,11,11,2587,0,127,1,0
6440,396,14,15,12891,0,152,1,0
1509,579,1,1,2309,0,35,0,0
870,455,12,13,6602,0,92,1,1
7909,3036,27,28,1992,0,12,0,0
917,464,29,30,18431,0,190,0,1
2075,1880,5,5,7466,1,107,1,1
982,1224,20,21,962,0,72,1,0
3847,770,2,2,3834,0,115,1,0
12251,1156,28,29,4733,1,73,0,0
2244,1699,8,9,24,2,147,2,18
15472,1328,20,21,15570,0,142,1,0
16226,2859,23,24,6798,0,53,0,0
1941,1480,26,27,1934,0,25,1,0
8966,2047,16,17,10099,0,104,0,1
1315,224,20,21,3498,0,6,1,0
14607,2643,18,19,10631,0,102,1,0
10702,685,9,9,4324,0,176,1,0
5433,1254,3,3,5486,0,66,1,0
6108,873,24,25,6212,0,132,0,0
800,8,20,21,775,0,161,0,0
9921,846,9,9,10751,1,101,1,0
17895,1812,28,29,259,0,105,0,0
15159,2314,23,24,2008,0,77,1,0
5919,912,4,4,273,0,119,1,0
18446,606,29,30,6441,1,79,0,0
2752,3152,22,23,16004,0,110,0,0
2970,822,1,1,2973,0,92,1,0
2243,121,17,18,6696,1,90,1,0
3120,346,14,15,6001,1,174,0,0
3767,1191,13,14,5107,0,16,0,1
708,1578,24,25,9229,1,35,0,0
14851,302,18,19,4039,0,159,0,0
5052,930,26,27,11494,0,162,1,0
126,1449,1,1,125,0,33,1,0
204,499,29,30,18533,1,169,1,0
2409,1666,1,1,2403,0,35,0,0
181,1288,1,1,1119,0,40,0,0
5359,1248,3,3,2761,0,8,0,0
12272,152,13,14,12585,2,59,0,0
15335,914,20,21,8315,1,111,1,0
6893,376,24,25,5278,0,110,0,0
9173,231,17,18,9533,1,5,0,1
663,1425,20,21,3800,0,5,1,0
2042,3146,24,25,2030,1,178,1,0
17803,1693,29,30,18592,0,159,1,0
3372,323,24,25,5636,0,110,0,0
14539,868,18,19,11819,0,97,0,0
6416,1707,11,11,2464,1,46,0,0
7807,498,6,6,8093,0,79,0,0
17869,3225,28,29,12480,1,13,1,0
1544,1574,5,5,4582,0,8,0,1
8894,2543,15,16,9262,0,136,1,0
14001,912,23,24,9295,0,177,0,0
2858,1528,1,1,2857,0,164,0,0
939,780,0,0,920,0,15,0,0
6006,97,12,13,6897,0,36,1,0
11091,1169,15,16,10073,1,26,1,0
12599,1930,13,14,24,2,112,2,1
12663,2714,29,30,7061,0,6,0,0
9776,1799,8,9,9814,0,52,0,1
18399,1147,29,30,1255,0,25,0,0
1284,938,0,0,1272,0,59,0,0
548,233,6,6,1494,0,38,1,0
4039,1940,7,7,172,0,104,1,0
1629,1871,26,27,1618,1,183,0,0
9482,2226,23,24,16544,0,74,1,1
7776,1908,6,6,8053,0,139,1,0
13264,1105,15,16,24,0,72,2,1
16893,1343,24,25,1762,0,32,0,0
6034,2470,4,4,6128,0,144,1,1
6846,3148,22,23,2732,0,164,1,0
1962,416,6,6,7429,0,88,1,0
5554,495,6,6,8223,1,154,0,0
15795,2403,22,23,15940,1,21,0,0
3782,1073,6,6,1106,1,92,0,0
1671,274,12,13,12119,0,91,1,0
1144,515,23,24,16380,1,63,0,0
4875,804,27,28,3912,1,166,1,0
7643,425,19,20,7815,1,152,1,0
16513,2419,23,24,16531,1,36,0,0
4458,110,11,13,425,2,79,1,22
4113,74,16,17,932,0,125,1,0
17285,2034,25,26,17315,0,46,1,1
15090,889,28,29,11720,0,31,1,0
8933,1899,7,7,3502,0,14,0,0
6227,496,6,6,8319,0,187,1,1
18553,2045,29,30,2705,2,62,1,1
16572,602,24,25,8196,1,121,1,0
4870,223,3,3,4135,0,104,0,0
1051,784,0,0,1032,0,167,1,1
5616,1463,11,11,2126,0,96,1,1
12399,1417,14,15,4816,0,139,1,0
13797,1613,16,17,232,0,4,0,0
1138,459,24,25,4808,0,46,1,0
18152,3020,28,29,4049,0,139,1,0
13386,1663,16,17,1670,0,170,0,0
1409,2033,15,16,468,0,16,1,1
16237,688,23,24,15827,0,9,1,0
9798,1600,23,24,1872,0,40,0,1
1045,659,15,16,1547,0,113,0,0
224,2734,26,27,216,2,0,0,1
8920,1937,28,29,1115,0,132,1,0
3339,419,7,7,9814,0,115,1,0
85,1960,18,19,14725,1,38,0,0
5979,2348,4,4,649,1,43,0,0
9324,227,7,7,462,0,115,1,1
8195,693,17,18,14308,1,57,0,0
12051,2242,12,13,12329,1,55,1,0
13638,1740,16,17,9969,1,6,1,0
8618,151,7,7,9515,0,32,1,0
8901,158,18,19,13477,0,113,0,0
6786,1767,5,5,6968,1,149,0,0
6107,3158,25,26,8940,0,6,0,0
2400,1506,1,1,172,0,112,0,0
9547,867,16,17,10627,1,1,1,0
8686,671,11,11,114,0,12,1,0
5295,2655,25,26,6712,1,115,1,0
2160,1049,14,15,6129,0,44,1,0
2507,2568,5,5,2511,0,137,1,0
5017,452,3,3,1350,0,170,0,0
1728,1044,20,21,1715,0,38,0,0
528,1430,20,21,12317,0,31,0,0
6017,290,13,14,8150,0,129,0,0
6990,963,5,5,1144,0,135,1,0
12291,711,26,27,12605,1,122,1,1
16637,2287,24,25,2556,0,126,1,0
3904,1697,26,27,12157,0,103,1,0
1259,421,5,5,5358,1,14,1,1
1738,2378,25,26,17192,1,97,0,0
3814,2786,6,6,4012,0,23,1,1
16412,2721,23,24,6694,0,51,1,0
2522,1010,20,21,2523,0,95,1,0
6177,1163,6,6,7272,0,36,0,1
13380,1904,20,21,15765,2,43,0,0
6493,861,22,23,5408,1,178,1,1
3011,808,1,1,3021,0,134,0,0
1718,2173,27,28,7250,0,85,0,0
1237,429,5,5,374,0,127,0,0
10893,1368,12,13,5504,1,64,1,0
4878,3010,20,21,8821,0,168,0,0
